,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_w_1,popden_you,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HubDist,HCFAI,Cluster
9001,2983111,Ligaya,Sablayan,Occidental Mindoro,1.925325,0.663699,6.481528,2.577065000000001,2.882007999999999,0.386824278764322,0.936995994,1.476344039,0.976002447,1.0,0,1,0,2983111,1.76387036135719e-13,,0.56114775,1.0
9002,2983112,Burgos,Sablayan,Occidental Mindoro,4.36557488888889,1.724947044444445,15.1593993777778,5.9236136,6.946933533333338,0.926998001023343,0.932473343,1.472520547,1.030293199,1.0,0,0,1,2983112,3.53119252381292e-13,,0.5335608,1.0
9003,2983113,Burgos,Sablayan,Occidental Mindoro,8.38481,3.472885,29.452364,11.435576,13.642105000000006,1.850053916143817,0.932473343,1.472520547,1.030293199,0.0,0,0,0,2983113,0.0731848590423069,,0.374846,0.0
9004,2983114,Burgos,Sablayan,Occidental Mindoro,8.38481,3.472885000000001,29.452364,11.435576,13.642105,3.174265131615756,0.932473343,1.472520547,1.030293199,0.0,0,0,1,2983114,0.136651605064164,,0.41353315,0.0
9007,2984440,Aninuan,Puerto Galera,Oriental Mindoro,1.59165718888889,0.556593999999999,5.2492565,2.154797722222219,2.684184333333333,5.238126085334354,0.452872621,1.560721874,0.700451028,1.0,0,0,1,2984440,0.120202265787887,,0.56305104,1.0
9036,2984474,Pinagturilan (San Pedro),Santa Cruz,Occidental Mindoro,2.047673,0.581991,6.553722,2.898275,3.312871,0.258198473299771,0.889235561,1.403249765,1.203607472,1.0,0,0,0,2984474,1.76387036135719e-13,,0.47401854,0.0
9038,2984476,Ilvita,Sablayan,Occidental Mindoro,3.50097653333333,1.0836848,12.3268403333333,5.471170666666668,6.4216922,1.181103662532919,0.901803195,1.415799693,1.193699223,1.0,0,1,0,2984476,3.52774072271438e-13,,0.54819965,1.0
9039,2984477,Pag-Asa,Sablayan,Occidental Mindoro,3.69840799999999,1.147099999999997,13.171871,5.943164000000016,6.927099,2.158726193803422,0.880599127,1.490855553,0.862059109,0.0,0,0,1,2984477,0.0,,0.4249842,0.0
9040,2984478,San Agustin,Sablayan,Occidental Mindoro,3.0076052,1.0145336,11.0230082,4.997654300000002,5.8164321,1.524792808104741,0.859016869,1.474015019,0.749373312,0.0,0,0,1,2984478,5.29161108407157e-13,,0.43365064,0.0
9042,2984480,San Agustin,Sablayan,Occidental Mindoro,18.6022265,9.086791375,68.451907375,28.758780375000004,34.8618685,1.189791391328187,0.859016869,1.474015019,0.749373312,0.0,0,0,0,2984480,0.0,,0.391478,0.0
9045,2984483,Batong Buhay,Sablayan,Occidental Mindoro,2.846931,1.238701,9.753471,4.174111,4.897554,1.421462552075673,0.740081916,1.475063772,0.79376311,1.0,0,1,1,2984483,1.76387036135719e-13,,0.61749595,1.0
9046,2984484,Batong Buhay,Sablayan,Occidental Mindoro,1.9521215,0.8257725,6.834742,2.8827395,3.4682845,0.860433444275078,0.740081916,1.475063772,0.79376311,1.0,0,0,0,2984484,1.76387036135719e-13,,0.5053987,0.0
9047,2984485,Malisbong,Sablayan,Occidental Mindoro,0.803306,0.263961,2.753828,1.11676,1.295695,0.452158338673737,0.860648994,1.473636172,0.887389023,1.0,0,0,0,2984485,0.0215774302109484,,0.49603957,0.0
9048,2984486,Malisbong,Sablayan,Occidental Mindoro,0.803306,0.263961,2.753828,1.11676,1.295695,0.460720908535378,0.860648994,1.473636172,0.887389023,0.0,0,0,0,2984486,0.0082172716249819,,0.3835551,0.0
9053,2984491,Ligaya,Sablayan,Occidental Mindoro,1.925325,0.663699,6.481528,2.577065000000001,2.882007999999999,0.144087790920023,0.936995994,1.476344039,0.976002447,1.0,0,0,0,2984491,1.76387036135719e-13,,0.4877524,0.0
9055,2984493,Burgos,Sablayan,Occidental Mindoro,1.925325,0.663699,6.481528,2.577065000000001,2.882007999999999,0.340478741185404,0.932473343,1.472520547,1.030293199,1.0,0,0,0,2984493,0.0,,0.48384428,0.0
9056,2984494,Burgos,Sablayan,Occidental Mindoro,8.38481,3.472885000000001,29.452364,11.435576,13.642105,1.398640243100448,0.932473343,1.472520547,1.030293199,1.0,0,0,0,2984494,0.0,,0.48384428,0.0
9057,2984495,Burgos,Sablayan,Occidental Mindoro,8.38481,3.472885000000001,29.452364,11.435576,13.642105,1.344910950937741,0.932473343,1.472520547,1.030293199,1.0,0,1,0,2984495,0.0,,0.55749893,1.0
9058,2984496,Concepcion,Calintaan,Occidental Mindoro,8.04448643902439,3.330292512195123,28.2425723902439,10.973251121951227,13.082458609756106,2.777260416282151,0.954037258,1.500831332,1.146141957,0.0,0,0,1,2984496,0.0435121415537232,,0.40493205,0.0
9064,2985822,Aninuan,Puerto Galera,Oriental Mindoro,1.30109496391753,0.595150515463916,5.1898337525773,2.202355719072154,2.816474855670123,12.509447247505188,0.452872621,1.560721874,0.700451028,1.0,0,0,1,2985822,0.096427795384235,,0.56305104,1.0
9065,2985823,San Isidro,Puerto Galera,Oriental Mindoro,1.7459496,0.931413,7.572236,3.223815500000001,4.184959000000002,1.581801279326797,0.778333256,1.581032157,0.6986111,1.0,0,0,0,2985823,0.0157855908253167,,0.5081014,0.0
9066,2985824,San Isidro,Puerto Galera,Oriental Mindoro,3.067859,1.930635,14.651672,6.259138,8.251483,0.772295882007969,0.778333256,1.581032157,0.6986111,1.0,0,0,1,2985824,0.0563156369892245,,0.55683416,1.0
9089,2985856,Pag-Asa,Sablayan,Occidental Mindoro,3.698408,1.1471,13.171871,5.943164,6.927099,0.49543553557783,0.880599127,1.490855553,0.862059109,1.0,0,0,0,2985856,5.29506288517012e-13,,0.4969754,0.0
9091,2985858,Pinagturilan (San Pedro),Santa Cruz,Occidental Mindoro,3.698408,1.1471,13.171871,5.943164,6.927099,0.630644592979964,0.889235561,1.403249765,1.203607472,1.0,0,0,0,2985858,3.52774072271438e-13,,0.47401854,0.0
9094,2985861,San Agustin,Sablayan,Occidental Mindoro,1.395732,0.705212000000001,6.00899500000001,2.791464999999997,3.224875999999997,1.597931799736429,0.859016869,1.474015019,0.749373312,0.0,0,1,1,2985861,0.0,,0.506598,0.0
9095,2985862,San Francisco,Sablayan,Occidental Mindoro,16.149633,5.704597,53.028646,22.095269,26.112591,0.855496486977619,0.80470587,1.524781154,1.155995941,0.0,0,0,0,2985862,0.0016663605564544,,0.36868232,0.0
9096,2985863,San Agustin,Sablayan,Occidental Mindoro,23.139773,12.146164,87.461248,36.837454,44.861015,3.498991368510199,0.859016869,1.474015019,0.749373312,0.0,0,0,0,2985863,0.0,,0.391478,0.0
9097,2985864,San Agustin,Sablayan,Occidental Mindoro,18.0665625,9.41929825,68.03430375,28.67161825,34.87014975,3.129562656365519,0.859016869,1.474015019,0.749373312,1.0,0,0,0,2985864,0.0,,0.506598,0.0
9098,2985865,Batong Buhay,Sablayan,Occidental Mindoro,2.846931,1.238701,9.75347099999999,4.174111000000003,4.897554000000008,2.1035075042869,0.740081916,1.475063772,0.79376311,1.0,0,0,1,2985865,0.0,,0.5542955,1.0
9099,2985866,Batong Buhay,Sablayan,Occidental Mindoro,2.846931,1.238700999999999,9.75347099999999,4.174111000000002,4.897554000000006,2.503706347354701,0.740081916,1.475063772,0.79376311,1.0,0,0,1,2985866,0.0,,0.5542955,1.0
9100,2985867,Batong Buhay,Sablayan,Occidental Mindoro,0.803306,0.263961,2.753828,1.11676,1.295695,0.596949952527096,0.740081916,1.475063772,0.79376311,0.0,0,1,1,2985867,1.76387036135719e-13,,0.5053987,0.0
9106,2985873,Ligaya,Sablayan,Occidental Mindoro,1.925325,0.663699,6.481528,2.577065,2.882008,0.123255324300746,0.936995994,1.476344039,0.976002447,1.0,0,0,0,2985873,7.05548144542876e-13,,0.4877524,0.0
9109,2985876,Burgos,Sablayan,Occidental Mindoro,8.38481,3.472885000000001,29.452364,11.435576,13.642105,0.567797713639879,0.932473343,1.472520547,1.030293199,1.0,0,0,0,2985876,5.29506288517012e-13,,0.48384428,0.0
9111,2985878,Concepcion,Calintaan,Occidental Mindoro,1.408177,0.549739,4.651636,1.957916,2.169354,0.814125629280144,0.954037258,1.500831332,1.146141957,1.0,0,0,0,2985878,1.76387036135719e-13,,0.4736565,0.0
9112,2985879,Concepcion,Calintaan,Occidental Mindoro,1.408177,0.549739000000001,4.651636,1.957916000000004,2.169353999999999,2.108389944121951,0.954037258,1.500831332,1.146141957,0.0,0,0,1,2985879,0.100657313476793,,0.40493205,0.0
9113,2985880,Concepcion,Calintaan,Occidental Mindoro,1.408177,0.549739,4.651636,1.957916,2.169354,2.401344751534255,0.954037258,1.500831332,1.146141957,0.0,0,0,0,2985880,0.118024633586962,,0.36790612,0.0
9116,2987203,San Isidro,Puerto Galera,Oriental Mindoro,3.067859,1.930634999999998,14.651672,6.259138000000006,8.251483000000006,9.613051074419834,0.778333256,1.581032157,0.6986111,1.0,0,1,1,2987203,0.0708754840380364,,0.6194534,1.0
9117,2987204,San Isidro,Puerto Galera,Oriental Mindoro,2.29674377419355,1.387958946236558,10.6848477419355,4.520970193548394,5.907734913978492,3.364741103116409,0.778333256,1.581032157,0.6986111,1.0,0,0,0,2987204,0.0,,0.5081014,0.0
9118,2987205,San Isidro,Puerto Galera,Oriental Mindoro,2.313926,1.459463,11.075138,4.696210000000004,6.162153000000004,0.879824165254831,0.778333256,1.581032157,0.6986111,1.0,0,0,0,2987205,0.0444523479595316,,0.5081014,0.0
9126,2987214,Calangatan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411,7.904044,0.120298858254384,0.142400226,1.49743075,0.71697266,1.0,0,0,0,2987214,0.0718998663107802,,0.52158904,0.0
9141,2987236,Pinagturilan (San Pedro),Santa Cruz,Occidental Mindoro,2.047673,0.581991,6.553722,2.898275,3.312871,0.311721637845039,0.889235561,1.403249765,1.203607472,1.0,0,0,0,2987236,5.29506288517012e-13,,0.47401854,0.0
9144,2987239,Pag-Asa,Sablayan,Occidental Mindoro,3.698408,1.1471,13.171871,5.943164,6.927099,0.505111647534456,0.880599127,1.490855553,0.862059109,1.0,0,0,0,2987239,1.76732216245574e-13,,0.4969754,0.0
9146,2987241,Pag-Asa,Sablayan,Occidental Mindoro,3.698408,1.1471,13.171871,5.943164,6.927099000000002,0.233800322866776,0.880599127,1.490855553,0.862059109,1.0,1,0,0,2987241,0.0,0.0,0.4969754,0.0
9148,2987243,San Agustin,Sablayan,Occidental Mindoro,1.395732,0.705212,6.008995,2.791465000000001,3.224876000000001,0.504888922626322,0.859016869,1.474015019,0.749373312,1.0,0,0,0,2987243,1.05901257703402e-12,,0.506598,0.0
9150,2987245,San Agustin,Sablayan,Occidental Mindoro,23.139773,12.146164,87.461248,36.837454,44.86101499999998,4.014193993219187,0.859016869,1.474015019,0.749373312,1.0,0,0,1,2987245,1.76387036135719e-13,,0.55542356,1.0
9151,2987246,San Agustin,Sablayan,Occidental Mindoro,2.846931,1.238701,9.753471,4.174111,4.897554,1.756414912905253,0.859016869,1.474015019,0.749373312,1.0,0,0,0,2987246,1.76387036135719e-13,,0.506598,0.0
9152,2987247,Batong Buhay,Sablayan,Occidental Mindoro,2.846931,1.238701,9.753471,4.174110999999997,4.897554,1.430653397902162,0.740081916,1.475063772,0.79376311,1.0,0,0,0,2987247,5.29161108407157e-13,,0.5053987,0.0
9153,2987248,Batong Buhay,Sablayan,Occidental Mindoro,2.70095778571429,1.169076714285714,9.2534965,3.955728785714284,4.640278357142858,0.821312427256547,0.740081916,1.475063772,0.79376311,1.0,0,0,0,2987248,1.76387036135719e-13,,0.5053987,0.0
9158,2987253,Malisbong,Sablayan,Occidental Mindoro,1.265298,0.374528,3.892057,1.351338,1.649949,0.074937252361914,0.860648994,1.473636172,0.887389023,1.0,0,0,0,2987253,0.0,,0.49603957,0.0
9161,2987256,Burgos,Sablayan,Occidental Mindoro,1.925325,0.663699,6.481528,2.577065000000001,2.882007999999999,0.12712558208843,0.932473343,1.472520547,1.030293199,1.0,0,0,0,2987256,0.0,,0.48384428,0.0
9162,2987257,Burgos,Sablayan,Occidental Mindoro,8.38481,3.472885000000001,29.452364,11.435576,13.642105,0.324337015145659,0.932473343,1.472520547,1.030293199,1.0,0,0,1,2987257,0.0,,0.5335608,1.0
9165,2987260,Concepcion,Calintaan,Occidental Mindoro,1.408177,0.549739,4.651636,1.957916,2.169354,0.30913211711755,0.954037258,1.500831332,1.146141957,1.0,0,0,0,2987260,0.0,,0.4736565,0.0
9166,2987261,Concepcion,Calintaan,Occidental Mindoro,1.408177,0.549739,4.651636,1.957916,2.169354,0.705017357011566,0.954037258,1.500831332,1.146141957,0.0,0,1,1,2987261,0.0,,0.4736565,0.0
9167,2987262,Iriron,Calintaan,Occidental Mindoro,6.33735813333333,3.260097000000001,25.6815171333333,9.811285533333333,12.182640733333333,4.834642274022102,0.918091162,1.504270139,1.190208958,1.0,0,1,0,2987262,0.0325116480715771,,0.5450903,1.0
9168,2987263,Concepcion,Calintaan,Occidental Mindoro,6.58351028571429,3.327633,26.5011567142857,9.983841000000002,12.515660428571431,7.708975566517224,0.954037258,1.500831332,1.146141957,0.0,0,0,0,2987263,0.178381672245228,,0.36790612,0.0
9170,2987268,New Dagupan,Calintaan,Occidental Mindoro,1.287959,0.51119,4.319157,1.715282,1.974871,0.978555790015629,0.91612604,1.510509325,1.210544397,0.0,0,0,0,2987268,0.0938932032481302,,0.36494094,0.0
9171,2987269,Malawaan,Rizal,Occidental Mindoro,1.287959,0.51119,4.319157,1.715282,1.974871,1.355380191390676,0.90226704,1.516407585,1.19205816,0.0,0,0,0,2987269,0.0840373805351731,,0.36588123,0.0
9172,2987270,Malawaan,Rizal,Occidental Mindoro,1.287959,0.51119,4.319157,1.715282,1.974871,3.904167965702388,0.90226704,1.516407585,1.19205816,0.0,0,0,0,2987270,0.0636985669128699,,0.36588123,0.0
9176,2988586,Santo Nino,Puerto Galera,Oriental Mindoro,1.62387743526171,0.926510528925618,7.29357280440769,3.038387338842973,3.911285898071615,13.07281392863673,0.545673209,1.654466748,0.692425562,1.0,0,0,1,2988586,0.144466613566273,,0.55885684,1.0
9177,2988587,Baclayan,Puerto Galera,Oriental Mindoro,3.441423,1.633364628571427,14.3563715428571,5.702780999999998,7.575570914285716,2.485933629802732,0.376863456,1.612198949,0.71515992,1.0,0,0,1,2988587,3.08221936937096e-12,,0.56160444,1.0
9178,2988588,Baclayan,Puerto Galera,Oriental Mindoro,3.651579,2.01042,14.985836,6.103061,7.918594,0.828909159827053,0.376863456,1.612198949,0.71515992,1.0,0,0,0,2988588,0.0092418109859032,,0.51321846,0.0
9182,2988592,Caagutayan,San Teodoro,Oriental Mindoro,3.651579,2.01042,14.985836,6.103061,7.918594,0.339847274260087,0.711432079,1.527785281,0.734782194,1.0,0,0,0,2988592,0.124506582977741,,0.50852454,0.0
9183,2988593,Caagutayan,San Teodoro,Oriental Mindoro,4.04540133333333,1.743034,15.3829836666667,6.412511,7.913744,0.370293489621397,0.711432079,1.527785281,0.734782194,1.0,0,0,0,2988593,1.76387036135719e-13,,0.50852454,0.0
9185,2988595,Caagutayan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411,7.904044,0.148870382892369,0.711432079,1.527785281,0.734782194,1.0,0,0,0,2988595,3.53119252381292e-13,,0.50852454,0.0
9186,2988596,Calangatan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411000000002,7.904044,0.22644665843602,0.142400226,1.49743075,0.71697266,1.0,0,0,0,2988596,0.0502281885352266,,0.52158904,0.0
9201,2988619,Pag-Asa,Sablayan,Occidental Mindoro,3.698408,1.1471,13.171871,5.943164000000002,6.927099,0.533727852125889,0.880599127,1.490855553,0.862059109,1.0,0,0,0,2988619,0.0,,0.4969754,0.0
9208,2988626,San Agustin,Sablayan,Occidental Mindoro,16.149633,5.704597,53.028646,22.095269,26.112591,0.49314436458406,0.859016869,1.474015019,0.749373312,1.0,0,0,0,2988626,1.76387036135719e-13,,0.506598,0.0
9211,2988629,Batong Buhay,Sablayan,Occidental Mindoro,2.846931,1.238700999999999,9.75347099999999,4.174111000000002,4.897554000000006,0.678453481406496,0.740081916,1.475063772,0.79376311,1.0,0,0,1,2988629,0.0,,0.5542955,1.0
9212,2988630,Batong Buhay,Sablayan,Occidental Mindoro,2.56825486363636,1.105781909090909,8.79897422727272,3.757199499999998,4.406391409090909,0.691400284236166,0.740081916,1.475063772,0.79376311,1.0,0,0,1,2988630,0.0,,0.5542955,1.0
9213,2988631,Batong Buhay,Sablayan,Occidental Mindoro,0.803306,0.263961,2.753828,1.11676,1.295695,0.25834964790888,0.740081916,1.475063772,0.79376311,1.0,0,0,0,2988631,1.76387036135719e-13,,0.5053987,0.0
9219,2988637,Burgos,Sablayan,Occidental Mindoro,1.925325,0.663699,6.481528,2.577065,2.882008,0.093261469796039,0.932473343,1.472520547,1.030293199,1.0,0,0,0,2988637,7.0589332465273e-13,,0.48384428,0.0
9222,2988640,Concepcion,Calintaan,Occidental Mindoro,8.38481,3.472885,29.452364,11.435576,13.642105,0.355100729515855,0.954037258,1.500831332,1.146141957,1.0,0,0,0,2988640,5.29851468626866e-13,,0.4736565,0.0
9224,2988642,Malpalon,Calintaan,Occidental Mindoro,1.408177,0.549739,4.651636,1.957916,2.169354,0.203112691165285,0.850834657,1.502677731,1.140554986,1.0,0,0,0,2988642,1.76387036135719e-13,,0.47592145,0.0
9225,2988643,Malpalon,Calintaan,Occidental Mindoro,1.408177,0.549739,4.651636,1.957916,2.169354,0.313934706099017,0.850834657,1.502677731,1.140554986,1.0,0,0,0,2988643,5.29161108407157e-13,,0.47592145,0.0
9226,2988644,Malpalon,Calintaan,Occidental Mindoro,5.6331894,2.872903,22.6772484,8.6893756,10.7521712,1.149210225385532,0.850834657,1.502677731,1.140554986,1.0,0,0,0,2988644,0.0,,0.47592145,0.0
9227,2988645,Iriron,Calintaan,Occidental Mindoro,8.52158751219512,4.417699731707322,34.8527183414634,13.15067463414634,16.512815658536574,3.959724005762038,0.918091162,1.504270139,1.190208958,0.0,0,0,1,2988645,0.0,,0.4026309,0.0
9228,2988646,Iriron,Calintaan,Occidental Mindoro,2.543112,1.055121,9.09027400000002,3.381798000000003,4.182608000000004,3.649993757134703,0.918091162,1.504270139,1.190208958,0.0,0,0,1,2988646,0.0583263655089087,,0.4026309,0.0
9229,2988647,Iriron,Calintaan,Occidental Mindoro,2.543112,1.055121,9.090274,3.381798,4.182608,6.662611993279044,0.918091162,1.504270139,1.190208958,0.0,0,0,0,2988647,0.0959031015426019,,0.3660661,0.0
9230,2988648,Iriron,Calintaan,Occidental Mindoro,3.77743769158879,2.127188112149536,15.3616232336448,5.797202336448596,7.43105492523366,38.26101077230353,0.918091162,1.504270139,1.190208958,1.0,0,0,0,2988648,0.0330692867202429,,0.47088218,0.0
9231,2988649,Poblacion,Calintaan,Occidental Mindoro,2.573334,1.075972999999999,9.44646799999999,3.759768000000002,4.569816000000002,11.636841663094454,0.901735564,1.508535067,1.225508283,0.0,0,0,1,2988649,0.273961177432988,,0.40057352,0.0
9232,2988650,New Dagupan,Calintaan,Occidental Mindoro,1.96845164705882,0.810192764705882,7.03361576470588,2.797656941176472,3.348665411764706,1.80191382554406,0.91612604,1.510509325,1.210544397,0.0,0,0,0,2988650,0.0017424024990071,,0.36494094,0.0
9233,2988651,New Dagupan,Calintaan,Occidental Mindoro,1.287959,0.511189999999999,4.31915700000001,1.715282000000001,1.974871000000001,0.912825817354155,0.91612604,1.510509325,1.210544397,0.0,0,0,1,2988651,0.0,,0.40121952,0.0
9234,2988652,Malawaan,Rizal,Occidental Mindoro,1.287959,0.51119,4.319157,1.715282,1.974871,0.959521705145513,0.90226704,1.516407585,1.19205816,0.0,0,0,0,2988652,5.29506288517011e-13,,0.36588123,0.0
9235,2988653,Malawaan,Rizal,Occidental Mindoro,1.287959,0.511189999999999,4.31915700000001,1.715282000000001,1.974871,4.008741312194616,0.90226704,1.516407585,1.19205816,0.0,0,0,1,2988653,0.041591973230193,,0.40239924,0.0
9236,2988654,Malawaan,Rizal,Occidental Mindoro,1.287959,0.51119,4.319157,1.715282,1.974871,5.014378138210462,0.90226704,1.516407585,1.19205816,0.0,0,0,0,2988654,0.109054223656451,,0.36588123,0.0
9238,2988738,Diit,Agutaya,Palawan,5.142641,6.390853999999998,27.111202,9.98571,12.382279999999994,2.334260248179947,0.890867367,1.078743839,0.55942434,0.0,0,0,1,2988738,0.0393267813984785,,0.4602896,0.0
9239,2988744,Cambian (Pob.),Agutaya,Palawan,0.765571000000001,0.882071000000001,3.761284,1.148356999999999,1.697570999999998,3.887766810452066,0.961474733,1.09645164,0.559225435,0.0,0,0,1,2988744,0.0932441441197545,,0.45840293,0.0
9244,2989967,Santo Nino,Puerto Galera,Oriental Mindoro,2.045865,0.993982000000001,8.68527699999999,3.744319999999998,4.747952,8.087847238681356,0.545673209,1.654466748,0.692425562,1.0,0,0,0,2989967,0.135171733222505,,0.510265,0.0
9245,2989968,Santo Nino,Puerto Galera,Oriental Mindoro,2.65840411971832,1.102720845070425,10.607552109155,4.297465246478852,5.666484299295796,17.06978698383678,0.545673209,1.654466748,0.692425562,1.0,0,0,1,2989968,0.0032330475372635,,0.55885684,1.0
9246,2989969,Tabinay,Puerto Galera,Oriental Mindoro,5.089993,2.012323,20.978136,8.062443,11.008589,2.260140979831869,0.606008455,1.668230216,0.700938067,1.0,0,0,0,2989969,0.0,,0.507988,0.0
9247,2989970,Dulangan,Puerto Galera,Oriental Mindoro,3.651579,2.01042,14.985836,6.103061,7.918594,1.16505687675978,0.287343015,1.638198067,0.724650579,1.0,0,0,1,2989970,1.76387036135719e-13,,0.56161267,1.0
9249,2989972,Villaflor,Puerto Galera,Oriental Mindoro,3.651579,2.01042,14.985836,6.103061,7.918594000000002,1.187758621646137,0.340096937,1.641098857,0.725016139,1.0,0,0,0,2989972,0.0073137472604056,,0.5121089,0.0
9251,2989974,Caagutayan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411,7.904044,0.224547732318669,0.711432079,1.527785281,0.734782194,1.0,0,0,0,2989974,0.0058774954290278,,0.50852454,0.0
9252,2989975,Caagutayan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411,7.904044000000002,0.249628783216779,0.711432079,1.527785281,0.734782194,1.0,0,0,0,2989975,1.76387036135719e-13,,0.50852454,0.0
9253,2989976,Calangatan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411,7.904044000000002,0.17707852783956,0.142400226,1.49743075,0.71697266,1.0,0,0,0,2989976,0.0,,0.52158904,0.0
9254,2989977,Calangatan,San Teodoro,Oriental Mindoro,4.833046,1.208262,16.177279,7.031411,7.904044,0.367527174740507,0.142400226,1.49743075,0.71697266,1.0,0,0,0,2989977,2.53883180022979e-05,,0.52158904,0.0
